공고명 (title),주관기관 (agency),기관구분 (agencyType),공고유형 (category),접수시작 KST (applyStartAt),접수마감 KST (applyEndAt),접수중 (isActive),지원대상 (applicantTypes),대상지역 (targetRegions),대상업종 (targetIndustries),업력하한 (minBusinessYears),업력상한 (maxBusinessYears),종업원수상한 (maxEmployees),연매출상한 (maxRevenue),지원금하한 (amountMin),지원금상한 (amountMax),요구인증 (requiredCertifications),대표자연령하한 (minAge),대표자연령상한 (maxAge),법인한정 (corporationOnly),반복여부 (recurrence),요약 (summary),지원자격 원문 (applyTargetDetail),제외대상 원문 (excludeTarget),공고원문 URL (sourceUrl),수집출처 (sourceApi),원본 공고번호 (externalId),적재일시 KST (createdAt),갱신일시 KST (updatedAt),내부 식별자 (id),원문 지역 (raw.rawRegion),원문 공고유형 (raw.rawCategory),원문 지원대상 (raw.rawApplyTarget),원문 업력 (raw.rawBusinessYears),원문 대상연령 (raw.targetAge),원문 담당부서 (raw.department),원문 연락처 (raw.contact),원문 우대사항 (raw.preferential),통합공고 여부 (raw.integratedNotice)
제10회 소셜벤처 혁신경연대회 참여기업 모집 (~8/21 16:00),(주)엠와이소셜컴퍼니,민간(private),사업화자금(funding),2026-08-05 00:00,2026-08-21 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,10,,,,,,,,,단발(once),창의적이고 혁신적인 사업모델을 가진 창업 후 7년 이내의 전국 소셜벤처 기업을 대상으로 사업개발비와 1:1 멘토링을 지원하니 참여를 희망하는 팀은 안내에 따라 신청하시기 바랍니다.,"1. 혁신적인 사업모델로 사회적 가치를 창출하는 전국 소셜벤처
2.  소셜미션 또는 사회적 가치 확인가능 하여야 함 
3.  접수 전월 말 기준(2026. 7. 31.)으로 모집부문에 따른 자격 확인 (스타트: 3년 이내, 스케일업: 3년 초과 ~ 7년 이내)",예비창업자,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178811,kstartup,178811,2026-08-20 18:24,2026-08-21 20:53,f947f4f7-7355-4d13-bf01-8a583ff8b8f9,전국,사업화,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",CIC1,024995111,,N
2026년  서울시 기후테크 3D프린팅 장비 활용 교육,서울기후테크산업지원센터장,공공기관(public),교육·멘토링(education),2026-08-05 00:00,2026-08-21 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),서울,,,10,,,,,,20,,,단발(once),"안녕하십니까. 국가녹색기술연구소 서울기후테크산업지원센터입니다.
다음과 같이 2026년 서울시 기후테크 3D프린팅 장비 활용 교육에 대해 안내드리오니 참여할 의향이 있으신 분은
첨부한 포스터 내 구글폼(QR)을 제출하여 신청 부탁드리겠습니다.",서울시에 주소지를 둔 기후테크 기업 및 예비창업자,,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178813,kstartup,178813,2026-08-20 18:24,2026-08-21 20:53,92418160-f213-4281-9d14-9473099b5956,서울,멘토링ㆍ컨설팅ㆍ교육,"일반인,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 이상 ~ 만 39세 이하,만 40세 이상",서울기후테크산업지원센터,0262610884,,N
2026년 28청춘창업소 액셀러레이팅 프로그램 전문가 멘토링 2차,고양산업진흥원,공공기관(public),입주공간(space),2026-08-06 00:00,2026-08-21 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),경기,,,7,,,,,,,,,단발(once),"고양특례시가 조성하고 고양산업진흥원이 운영하는 28청춘창업소에서는 예비창업자 및 초기창업자의 성공적인 사업화와 창업 역량 강화를 지원하기 위해 「2026년 28청춘창업소 액셀러레이팅 전문가 멘토링 프로그램」을 운영합니다.

관심있는 분들의 많은 참여 바랍니다.","고양시에 거주하는 예비창업자, 초기창업자 또는 고양시 소재 기업이나 학교에 다니는 창업에 관심 있는 직장인 및 대학생",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178815,kstartup,178815,2026-08-20 18:24,2026-08-21 20:53,f2b28ed6-325f-4dd7-a97c-eb5fffb2871f,경기,시설ㆍ공간ㆍ보육,"청소년,대학생,일반인,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",28청춘창업소,0319687062,,Y
2026년 기술기반 창업 스케일업 지원 액셀러레이팅 프로그램 모집 공고,(주)티비즈,민간(private),교육·멘토링(education),2026-08-05 00:00,2026-08-21 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),대구,,,7,,,,,,,,,단발(once),"대구·경북 지역 내 유망한 기술 기반 (예비)창업자를 발굴하고, 사업화 지원, 맞춤형 멘토링, 직접 투자 및 TIPS 연계 등 기업의 고속 성장을 도모하고자 
「2026 기술기반 창업·스케일업 지원 액셀러레이팅 프로그램(특화산업형)」 참가기업 모집을 다음과 같이 공고하오니, 참여를 희망하는 기업은 안내에 따라 신청해 주시기 바랍니다.","경북대 교원 및 학생 (예비)창업기업, 학내 입주기업, 경북대 기술 도입기업 등
  - 예비 창업자 또는 7년 이내 초기 창업자
  - 재학생 및 휴학생 또는 5년 이내 졸업생",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178819,kstartup,178819,2026-08-20 18:24,2026-08-21 20:53,62f44e38-8482-4042-a6ab-2313f35791f8,대구,멘토링ㆍ컨설팅ㆍ교육,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,7년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",대구지사 기술사업화 본부,0532623308,,N
2026년 초기창업패키지 로켓십 IR 경진대회 참가기업 모집 (1회차: AI·빅데이터),씨엔티테크(주),민간(private),사업화자금(funding),2026-08-10 00:00,2026-08-21 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,7,,,,,,,,,단발(once),"씨엔티테크 초기창업패키지 운영사무국은 스타트업의 투자유치와 네트워크 확장을 지원하기 위해, 산업별 특화 투자사를 초청한 IR 경진대회를 개최합니다. 투자유치를 희망하는 AI·빅데이터 분야 초기창업패키지 선정기업 및 졸업기업 여러분의 많은 관심과 적극적인 참여를 바랍니다.",'23년~ '26년 초기창업패키지 선정·졸업기업,,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178824,kstartup,178824,2026-08-20 18:24,2026-08-21 20:53,ea2e5cb9-9e1e-4ebe-8939-f7dc3c73d5e1,전국,사업화,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업",7년미만,"만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",씨엔티테크 초기창업패키지 운영사무국,0231525824,,Y
"[2026년 지역창업페스티벌 연계] 2026 스타트업 코리아 투자위크(SIW) 투자사, 유관기관, 스타트업 모집",대전창조경제혁신센터,민간(private),경진대회·행사(contest),2026-08-06 00:00,2026-08-21 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,7,,,,,,,,,단발(once),"지역 투자 생태계 조성 및 스타트업 투자 활성화를 위한 '2026년 스타트업 코리아 투자위크(SIW)' 행사의 참여 투자자 및 유관기관,  스타트업 모집을 진행하고자 합니다.","-투자자: AC 및 VC
-유관기관(금융, 법률, 컨설팅 등)
-스타트업: 밋업 또는 프로그램 참여를 원하는 스타트업",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178826,kstartup,178826,2026-08-20 18:24,2026-08-21 20:53,7958a180-4f96-4067-9972-82641dc11594,전국,행사ㆍ네트워크,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",글로벌상생협력실,0423850583,,N
2026년 남동발전 창업·Start-UP 서포터스 지원사업 참가기업 모집공고,(재)경남창조경제혁신센터,공공기관(public),사업화자금(funding),2026-08-10 00:00,2026-08-21 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,5,,,,,,,,,단발(once),경남창조경제혁신센터는 한국남동발전(주)와 함께 우수한 창업기업의 아이디어를 사업화 지원하기 위하여 『2026년 남동발전 창업·Start-UP 서포터스 지원사업』에 참가할 기업을 모집합니다. 관심 있는 기업의 많은 참여 바랍니다.,"▫업력 5년 이내(‘21.8.11.이후 창업기업) ※전국단위

[발전 분야] : 기계, 전기, 계전 등 발전설비 연관 산업
[그린 분야] : 에너지효율 개선, 탄소저감(자원재활용), 신･재생에너지 등
[디지털 분야] : AI, IoT, 클라우드, 빅데이터 등","▫금융기관 등으로부터 채무불이행으로 규제중인자(기업)
▫국세 또는 지방세 체납으로 규제중인자(기업)
▫신청일 현재 휴업중인 기업
▫기타 중소벤처기업부 장관이 참여제한의 사유가 있다고 인정하는 자(기업)
▫남동발전 창업Start-UP 서포터스 지원사업 기 수혜기업(‘18~25)
* 과제 동일유무 관계없음
** 기 수혜기업 대표자의 타 사업자 신청 불가",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178836,kstartup,178836,2026-08-20 18:24,2026-08-21 20:53,e26f0ef6-5c26-4412-b23a-21bb58148c43,전국,사업화,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업",5년미만,"만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",서부운영팀,0552919369,,N
2026년 대전 스타트업 원스톱 지원센터 아카데미 1차,대전창조경제혁신센터,민간(private),교육·멘토링(education),2026-08-07 00:00,2026-08-21 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),대전,,,3,,,,,,,,,단발(once),대전창조경제혁신센터의 모집 계획을 다음과 같이 공고하오니  참여를 희망하는 예비 및 초기 창업자는 안내에 따라 신청하시길 바랍니다.,"■ 모집 대상: 대전시 소재 (예비)창업기업
■ 모집 인원: 프로그램별 30명 내외 (선착순 마감)
■ 선정 안내: 신청 후 3일 이내 개별 통보 (평일 기준, 자격 요건 검토 후 안내)",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178838,kstartup,178838,2026-08-20 18:24,2026-08-21 20:53,8619e64a-bac3-4c35-8bc0-2887660e69f9,대전,창업교육,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",교육사업부,0424710902,,N
2026년 창업 준비 아카데미 [원석 발굴 창업캠프 2차] 참가자 모집,광운대학교 NCI창업패키지사업단,공공기관(public),사업화자금(funding),2026-08-11 00:00,2026-08-21 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,7,,,,,,,,,단발(once),"광운대학교 NCI창업패키지사업단에서는 창의성과 잠재력을 갖춘 예비창업자를 발굴하고, 창업 아이디어 구체화부터 사업계획서 작성 및 사업화 전략 수립까지 지원하는 「2026 창업 준비 아카데미(원석 발굴 창업캠프 2차)」참가자를 모집합니다.

본 프로그램은 1차 캠프와 동일하게 2박 3일 집중 창업캠프로 운영되며, 사업계획서 작성 교육, 시장 검증, 비즈니스모델(BM) 고도화, 전문가 멘토링 및 피드백 등을 지원합니다. 창업을 준비 중인 예비창업자 및 이종창업을 준비 중인 기창업자의 많은 관심과 참여 바랍니다.",예비창업자 및 이종창업을 준비 중인 기창업자,,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178852,kstartup,178852,2026-08-20 18:24,2026-08-21 20:53,06a049e5-de52-42e4-917b-4157fd3b2663,전국,사업화,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",광운대학교 산학협력단 NCI창업패키지사업단,029408530,,Y
"강남구 개포동지역 ㈜오피스허브 1인 창조기업 지원센터 입주기업 모집(1인실,2인실)",㈜오피스허브 1인 창조기업 지원센터,민간(private),입주공간(space),2026-08-12 00:00,2026-08-21 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,7,,,,,,,,,단발(once),㈜오피스허브 1인 창조기업 지원센터 입주기업 모집을 아래와 같이 공고합니다.,예비창업자 및 창업 7년 이내 기업,,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178877,kstartup,178877,2026-08-20 18:24,2026-08-21 20:53,6930e7b2-b76e-4132-a83f-a69b1b3f78ee,전국,시설ㆍ공간ㆍ보육,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",1인창조기업 지원센터,024458005,,Y
성남 기후테크 UpSkill 아카데미 Vol.1 - 기후테크 시장 현황과 투자트렌드,도시혁신그룹 무브먼트 주식회사,민간(private),교육·멘토링(education),2026-08-10 00:00,2026-08-21 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),,,,10,,,,,,,,,단발(once),"성남 기후테크 UpSkill 아카데미 Vol.1 - 기후테크 시장 현황과 투자트렌드

누적 운용자산 약 1조 원 규모의 환경·에너지 전문 사모펀드 운용사가 전하는 기후테크 시장과 투자트렌드 교육을 개최하오니, 관심있는 분들의 많은 참여를 부탁드립니다 .",기후테크에 관심있는 누구나,없음,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178882,kstartup,178882,2026-08-20 18:24,2026-08-21 20:53,19e14ae2-9219-436d-ba1d-92e8c1841083,전국,멘토링ㆍ컨설팅ㆍ교육,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",기후테크운영팀,020000000,,N
FIX 이노베이션 어워즈 프로그램 참여기업 모집 공고,(주)엑스코 FIX 사무국,민간(private),경진대회·행사(contest),2026-07-23 00:00,2026-08-22 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),대구,,,10,,,,,,,,,단발(once),세계 최고 수준의 기술력과 경쟁력을 보유한 모빌리티·AI/ICT·로봇산업 등 유망기업을 발굴ㆍ포상하여 글로벌 시장경쟁력을 제고하기 위한 “FIX 이노베이션 어워즈” 선정 계획을 다음과 같이 공고합니다.,"미래모빌리티, AI·ICT, 로봇 분야의 혁신 기술·제품을 보유한 기업","· 접수 마감일 현재, 신청 기업/대표가 정부기관 등으로부터 사업 제재 중이거나, 의무사항(보고서 제출, 기술료(납부계획서)/정산금/환수금 납부 등) 등을 불이행 중인 경우
· 신청서 등 관련 서류를 허위로 작성, 제출한 경우
· 금융기관 등으로부터 금융 불량 거래처로 규제 중인 기업
· 휴ㆍ폐업 중인 기업
· 부도덕한 행위 등으로 사회적 물의를 야기하거나, 언론보도 또는 소송․민원제기 등의 논란이 있어 포상이 합당치 않다고 판단되는 기업(대표자)
· 기타 상훈법 및 정부포상업무지침 상 추천제한에 해당하는 기업(대표자)
※ 수상에 선정되었더라도 상기 지원제외 사항이 확인될 경우 수상 취소",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178651,kstartup,178651,2026-08-20 18:24,2026-08-21 20:53,a11e2e9d-d3ce-4a3d-b55f-c5952f1df06a,대구,행사ㆍ네트워크,"대학,연구기관,일반기업,1인 창조기업","예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",FIX 사무국,0536015447,,N
예비창업패키지 & 모두의 창업 완벽 대비! 「1:1 맞춤형 창업 멘토링」 참가자 모집,강남구여성능력개발센터,공공기관(public),교육·멘토링(education),2026-07-16 00:00,2026-08-23 23:59,Y,예비창업자(preliminary) | 개인사업자(individual) | 법인(corporate),서울,,,1,,,,,,20,,,단발(once),"강남구여성능력개발센터에서는 정부지원사업(예비창업패키지, 모두의 창업 등) 도전 및 성공적인 창업 준비를 지원하기 위해 분야별 전문 멘토와 함께하는 1:1 맞춤형 창업 멘토링을 운영합니다. 창업의 첫걸음부터 비즈니스 모델 구체화, 서비스 고도화까지 개별 맞춤 솔루션을 받아보실 기회이니 역량 있는 예비·초기 창업자분들의 많은 관심과 참여 바랍니다.","3개월 이내 창업 예정자, 1년 미만 기창업자",,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178603,kstartup,178603,2026-08-20 18:24,2026-08-21 20:53,1a811e4b-e9bd-4745-b809-e4c51aa99be4,서울,멘토링ㆍ컨설팅ㆍ교육,"대학생,일반인,대학,일반기업,1인 창조기업","예비창업자,1년미만","만 20세 이상 ~ 만 39세 이하,만 40세 이상",취업지원팀,025448454,,N
